,woiid,PlayerName,TeamID,ShortName,Way,TOTMIN,Calc-AAV,Contract.ID,ElgEffSn,EffSn,Contract.Length,Year,Written.AAV,DetailID,NHL.Salary,Signing.Bonus,NDC,NTC,Retired,BoughtOut,slid,BonusElg,MinorSal,JuniorSal,MinimumSal,Source,FAStatus,ContractStatus,NHLExpr,YrsPro,WhereAbt,RtrStatus,AgeELFA,pos,BonusID,BonusMax,BonusMet,BonusDesc,TotalComp,Name,Age,aAAV
4562,fedunta88,Taylor Fedun &fedunta88,NA,NA,TWO,300000,600000,x145,2016,2016,1,2016,0,167,6E+05,0,,,,,,FALSE,3E+05,0,350000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,6E+05,Taylor Fedun,27,6E+05
4563,fedunta88,Taylor Fedun &fedunta88,NA,NA,TWO,135000,782500,xfedunta88-1,NULL,2012,2,2012,NA,fedunta88-1-1,650000,90000,,,,,,TRUE,67500,0,67500,war-on-ice.com,NULL,,,,,,,D,NA,160000,0,NA,740000,Taylor Fedun,23,782500
4564,fedunta88,Taylor Fedun &fedunta88,NA,NA,TWO,135000,782500,xfedunta88-1,NULL,2012,2,2013,NA,fedunta88-1-2,735000,90000,,,,,,TRUE,67500,0,67500,war-on-ice.com,NULL,,,,,,,D,NA,75000,0,NA,825000,Taylor Fedun,24,782500
4565,fedunta88,Taylor Fedun &fedunta88,NA,NA,TWO,77500,675000,xfedunta88-2,NULL,2014,1,2014,NA,fedunta88-2-1,675000,0,,,,,,FALSE,77500,0,77500,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,675000,Taylor Fedun,25,675000
4566,fedunta88,Taylor Fedun &fedunta88,NA,NA,TWO,125000,575000,xfedunta88-2015,NULL,2015,1,2015,NA,2334,575000,0,,,,,,FALSE,125000,0,200000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,575000,Taylor Fedun,26,575000
4567,fehrxer85,NA,NA,NA,Unknown,NA,NA,2007fehrxer85,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942200,Eric Fehr,21,NA
4568,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,2000000,x399,2016,2016,3,2016,0,605,2E+06,0,,,,,,FALSE,0,0,,Penguins,UFA,,,,,,,C,NA,0,0,NA,2E+06,Eric Fehr,30,2E+06
4569,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,2000000,x399,2016,2016,3,2017,0,606,2E+06,0,,,,,,FALSE,0,0,,Penguins,UFA,,,,,,,C,NA,0,0,NA,2E+06,Eric Fehr,31,2E+06
4570,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,2000000,x399,2016,2016,3,2018,0,607,2E+06,0,,,,,,FALSE,0,0,,Penguins,UFA,,,,,,,C,NA,0,0,NA,2E+06,Eric Fehr,32,2E+06
4571,fehrxer85,Eric Fehr &fehrxer85,NA,NA,TWO,70300,735000,xfehrxer85-1,NULL,2009,1,2009,NA,fehrxer85-1-1,735000,0,,,,,,FALSE,70300,0,70300,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,735000,Eric Fehr,23,735000
4572,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,771750,xfehrxer85-2,NULL,2010,1,2010,NA,fehrxer85-2-1,771750,0,,,,,,FALSE,0,0,771750,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,771750,Eric Fehr,24,771750
4573,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,1500000,xfehrxer85-2014,2014,2014,2,2014,0,5263,1400000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,1400000,Eric Fehr,28,1500000
4574,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,1500000,xfehrxer85-2014,2014,2014,2,2015,0,5264,1600000,0,,,,,,FALSE,0,0,,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,1600000,Eric Fehr,29,1500000
4575,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,2200000,xfehrxer85-3,NULL,2011,2,2011,NA,fehrxer85-3-1,2200000,0,,,,,,FALSE,0,0,2200000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,2200000,Eric Fehr,25,2200000
4576,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,2200000,xfehrxer85-3,NULL,2011,2,2012,NA,fehrxer85-3-2,2200000,0,,,,,,FALSE,0,0,2200000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,2200000,Eric Fehr,26,2200000
4577,fehrxer85,Eric Fehr &fehrxer85,NA,NA,ONE,0,600000,xfehrxer85-4,NULL,2013,1,2013,NA,fehrxer85-4-1,6E+05,0,,,,,,FALSE,0,0,600000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,6E+05,Eric Fehr,27,6E+05
4578,ferenan79,NA,NA,NA,Unknown,NA,NA,2003ferenan79,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440000,Andrew Ference,23,NA
4579,ferenan79,NA,NA,NA,Unknown,NA,NA,2004ferenan79,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+05,Andrew Ference,24,NA
4580,ferenan79,NA,NA,NA,Unknown,NA,NA,2006ferenan79,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750000,Andrew Ference,26,NA
4581,ferenan79,NA,NA,NA,Unknown,NA,NA,2007ferenan79,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750000,Andrew Ference,27,NA
4582,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,1400000,xferenan79-1,NULL,2008,3,2008,NA,ferenan79-1-1,1235000,0,,,,,,FALSE,0,0,1235000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1235000,Andrew Ference,28,1400000
4583,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,1400000,xferenan79-1,NULL,2008,3,2009,NA,ferenan79-1-2,1340000,0,,,,,,FALSE,0,0,1340000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1340000,Andrew Ference,29,1400000
4584,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,1400000,xferenan79-1,NULL,2008,3,2010,NA,ferenan79-1-3,1625000,0,,,,,,FALSE,0,0,1625000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,1625000,Andrew Ference,30,1400000
4585,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,2250000,xferenan79-2,NULL,2011,3,2011,NA,ferenan79-2-1,2250000,0,,,,,,FALSE,0,0,2250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,2250000,Andrew Ference,31,2250000
4586,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,2250000,xferenan79-2,NULL,2011,3,2012,NA,ferenan79-2-2,2250000,0,,,,,,FALSE,0,0,2250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,2250000,Andrew Ference,32,2250000
4587,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,2250000,xferenan79-2,NULL,2011,3,2013,NA,ferenan79-2-3,2250000,0,,,,,,FALSE,0,0,2250000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,2250000,Andrew Ference,33,2250000
4588,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,3250000,xferenan79-2014,NULL,2014,4,2014,NA,3537,1250000,1E+06,1,0,,,,FALSE,0,0,2250000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,2250000,Andrew Ference,34,3250000
4589,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,3250000,xferenan79-2014,NULL,2014,4,2015,NA,3538,3750000,0,1,0,,,,FALSE,0,0,3750000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3750000,Andrew Ference,35,3250000
4590,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,3250000,xferenan79-2014,NULL,2014,4,2016,NA,3539,3750000,0,1,0,,,,FALSE,0,0,3750000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3750000,Andrew Ference,36,3250000
4591,ferenan79,Andrew Ference &ferenan79,NA,NA,ONE,0,3250000,xferenan79-2014,NULL,2014,4,2017,NA,3540,3250000,0,1,0,,,,FALSE,0,0,3250000,war-on-ice.com,UFA,,,,,,,D,NA,0,0,NA,3250000,Andrew Ference,37,3250000
4592,ferenbr79,NA,NA,NA,Unknown,NA,NA,2003ferenbr79,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975000,Brad Ference,23,NA
4593,ferenbr79,NA,NA,NA,Unknown,NA,NA,2004ferenbr79,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320000,Brad Ference,24,NA
4594,fergusc73,NA,NA,NA,Unknown,NA,NA,2003fergusc73,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5E+05,Scott Ferguson,29,NA
4595,fergusc73,NA,NA,NA,Unknown,NA,NA,2004fergusc73,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550000,Scott Ferguson,30,NA
4596,fergusc73,NA,NA,NA,Unknown,NA,NA,2006fergusc73,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Scott Ferguson,32,NA
4597,ferlami92,Micheal Ferland &ferlami92,NA,NA,ONE,0,825000,x8150,2016,2016,2,2016,0,12008,750000,0,,,,,,FALSE,0,0,,@SWhyno,RFA,,,,,,,L,NA,0,0,NA,750000,Micheal Ferland,23,825000
4598,ferlami92,Micheal Ferland &ferlami92,NA,NA,ONE,0,825000,x8150,2016,2016,2,2017,0,12009,9E+05,0,,,,,,FALSE,0,0,,@SWhyno,RFA,,,,,,,L,NA,0,0,NA,9E+05,Micheal Ferland,24,825000
4599,ferlami92,Micheal Ferland &ferlami92,NA,NA,TWO,270000,610000,xferlami92-1,NULL,2012,4,2012,NA,ferlami92-1-1,522500,82500,,,,,1,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,(non-zero),0,NA,605000,Micheal Ferland,19,"639,166.666666667"
4600,ferlami92,Micheal Ferland &ferlami92,NA,NA,TWO,270000,610000,xferlami92-1,NULL,2012,4,2013,NA,ferlami92-1-2,525000,80000,,,,,,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,(non-zero),0,NA,605000,Micheal Ferland,20,"611,666.666666667"
4601,ferlami92,Micheal Ferland &ferlami92,NA,NA,TWO,270000,610000,xferlami92-1,NULL,2012,4,2014,NA,ferlami92-1-3,550000,80000,,,,,,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,(non-zero),0,NA,630000,Micheal Ferland,21,"611,666.666666667"
4602,ferlami92,Micheal Ferland &ferlami92,NA,NA,TWO,270000,610000,xferlami92-1,NULL,2012,4,2015,NA,ferlami92-1-4,6E+05,0,,,,,,TRUE,67500,0,67500,war-on-ice.com,RFA,,,,,,,L,NA,(non-zero),22500,NA,6E+05,Micheal Ferland,22,"611,666.666666667"
4603,ferlibr92,Brian Ferlin &ferlibr92,NA,NA,TWO,140000,875000,xferlibr92-2015,NULL,2015,2,2015,875000,1758,732500,92500,,,,,,FALSE,70000,0,825000,war-on-ice.com,RFA,,,,,,,R,NA,1E+05,0,NA,825000,Brian Ferlin,22,875000
4604,ferlibr92,Brian Ferlin &ferlibr92,NA,NA,TWO,140000,875000,xferlibr92-2015,NULL,2015,2,2016,875000,1759,832500,92500,,,,,,FALSE,70000,0,925000,war-on-ice.com,RFA,,,,,,,R,NA,0,0,NA,925000,Brian Ferlin,23,875000
4605,fernama74,NA,NA,NA,Unknown,NA,NA,2003fernama74,NA,NA,NA,2003,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600000,Manny Fernandez,28,NA
4606,fernama74,NA,NA,NA,Unknown,NA,NA,2004fernama74,NA,NA,NA,2004,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200000,Manny Fernandez,29,NA
4607,fernama74,NA,NA,NA,Unknown,NA,NA,2006fernama74,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1672000,Manny Fernandez,31,NA
4608,fernama74,Manny Fernandez &fernama74,NA,NA,ONE,0,4333333,xfernama74-1,NULL,2007,3,2007,NA,fernama74-1-1,3750000,0,,,,,,FALSE,0,0,3750000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,3750000,Manny Fernandez,32,"4,333,333.33333333"
4609,fernama74,Manny Fernandez &fernama74,NA,NA,ONE,0,4333333,xfernama74-1,NULL,2007,3,2008,NA,fernama74-1-2,4500000,0,,,,,,FALSE,0,0,4500000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,4500000,Manny Fernandez,33,"4,333,333.33333333"
4610,fernama74,Manny Fernandez &fernama74,NA,NA,ONE,0,4333333,xfernama74-1,NULL,2007,3,2009,NA,fernama74-1-3,4750000,0,,,,,,FALSE,0,0,4750000,war-on-ice.com,NULL,,,,,,,G,NA,0,0,NA,4750000,Manny Fernandez,34,"4,333,333.33333333"
4611,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,175000,600000,x237,2016,2016,1,2016,0,313,6E+05,0,,,,,,FALSE,175000,0,200000,war-on-ice.com,RFA,,,,,,,RC,NA,0,0,NA,6E+05,Landon Ferraro,24,6E+05
4612,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,260000,680000,xferrala91-1,NULL,2011,4,2011,NA,ferrala91-1-1,575000,90000,,,,,1,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,RC,NA,235000,0,NA,665000,Landon Ferraro,19,715000
4613,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,260000,680000,xferrala91-1,NULL,2011,4,2012,NA,ferrala91-1-2,575000,90000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,RC,NA,235000,0,NA,665000,Landon Ferraro,20,685000
4614,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,260000,680000,xferrala91-1,NULL,2011,4,2013,NA,ferrala91-1-3,625000,90000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,RC,NA,185000,0,NA,715000,Landon Ferraro,21,685000
4615,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,260000,680000,xferrala91-1,NULL,2011,4,2014,NA,ferrala91-1-4,675000,0,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,RC,NA,135000,0,NA,675000,Landon Ferraro,22,685000
4616,ferrala91,Landon Ferraro &ferrala91,NA,NA,TWO,85000,550000,xferrala91-2015,NULL,2015,1,2015,NA,1964,550000,0,,,,,,FALSE,85000,0,550000,war-on-ice.com,RFA,,,,,,,RC,NA,0,0,NA,550000,Landon Ferraro,23,550000
4617,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,130000,635000,xferribe87-1,NULL,2010,2,2010,NA,ferribe87-1-1,550000,85000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,R,NA,215000,0,NA,635000,Benn Ferriero,22,635000
4618,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,130000,635000,xferribe87-1,NULL,2010,2,2011,NA,ferribe87-1-2,550000,85000,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,R,NA,215000,0,NA,635000,Benn Ferriero,23,635000
4619,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,95000,605000,xferribe87-2,NULL,2012,1,2012,NA,ferribe87-2-1,605000,0,,,,,,FALSE,95000,0,95000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,605000,Benn Ferriero,24,605000
4620,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,200000,600000,xferribe87-2015,NULL,2015,1,2015,NA,2357,6E+05,0,,,,,,FALSE,2E+05,0,250000,war-on-ice.com,UFA,,,,,,,R,NA,0,0,NA,6E+05,Benn Ferriero,27,6E+05
4621,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,105000,700000,xferribe87-3,NULL,2013,1,2013,NA,ferribe87-3-1,7E+05,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,7E+05,Benn Ferriero,25,7E+05
4622,ferribe87,Benn Ferriero &ferribe87,NA,NA,TWO,125000,550000,xferribe87-4,NULL,2014,1,2014,NA,ferribe87-4-1,550000,0,,,,,,FALSE,125000,0,125000,war-on-ice.com,NULL,,,,,,,R,NA,0,0,NA,550000,Benn Ferriero,26,550000
4623,festebr86,Brett Festerling &festebr86,NA,NA,TWO,195000,475000,xfestebr86-1,NULL,2006,4,2006,NA,festebr86-1-1,470000,0,,,,,1,FALSE,47500,0,47500,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,470000,Brett Festerling,19,"476,666.666666667"
4624,festebr86,Brett Festerling &festebr86,NA,NA,TWO,195000,475000,xfestebr86-1,NULL,2006,4,2007,NA,festebr86-1-2,450000,20000,,,,,,FALSE,47500,0,47500,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,470000,Brett Festerling,20,"476,666.666666667"
4625,festebr86,Brett Festerling &festebr86,NA,NA,TWO,195000,475000,xfestebr86-1,NULL,2006,4,2008,NA,festebr86-1-3,475000,10000,,,,,,FALSE,50000,0,50000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,485000,Brett Festerling,21,"476,666.666666667"
4626,festebr86,Brett Festerling &festebr86,NA,NA,TWO,195000,475000,xfestebr86-1,NULL,2006,4,2009,NA,festebr86-1-4,475000,0,,,,,,FALSE,50000,0,50000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,475000,Brett Festerling,22,"476,666.666666667"
4627,festebr86,Brett Festerling &festebr86,NA,NA,TWO,180000,525000,xfestebr86-2,NULL,2010,2,2010,NA,festebr86-2-1,525000,0,,,,,,FALSE,75000,0,75000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,525000,Brett Festerling,23,525000
4628,festebr86,Brett Festerling &festebr86,NA,NA,TWO,180000,525000,xfestebr86-2,NULL,2010,2,2011,NA,festebr86-2-2,525000,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,525000,Brett Festerling,24,525000
4629,festebr86,Brett Festerling &festebr86,NA,NA,TWO,105000,577500,xfestebr86-3,NULL,2012,1,2012,NA,festebr86-3-1,577500,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,D,NA,0,0,NA,577500,Brett Festerling,25,577500
4630,fialake96,Kevin Fiala &fialake96,NA,NA,TWO,280000,1202500,xfialake96-2015,2015,2015,3,2015,NA,3892,832500,92500,,,,,1,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,5E+05,0,NA,925000,Kevin Fiala,18,925000
4631,fialake96,Kevin Fiala &fialake96,NA,NA,TWO,280000,1202500,xfialake96-2015,2015,2015,3,2016,NA,3893,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,5E+05,0,NA,925000,Kevin Fiala,19,"894,166.666666667"
4632,fialake96,Kevin Fiala &fialake96,NA,NA,TWO,280000,1202500,xfialake96-2015,2015,2015,3,2017,NA,3894,832500,92500,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,5E+05,0,NA,925000,Kevin Fiala,20,"894,166.666666667"
4633,fialake96,Kevin Fiala &fialake96,NA,NA,TWO,280000,1202500,xfialake96-2015,2015,2015,3,2018,NA,3895,832500,0,,,,,,FALSE,70000,0,,war-on-ice.com,RFA,,,,,,,LR,NA,5E+05,0,NA,832500,Kevin Fiala,21,"894,166.666666667"
4634,fiddlve80,NA,NA,NA,Unknown,NA,NA,2006fiddlve80,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Vernon Fiddler,25,NA
4635,fiddlve80,NA,NA,NA,Unknown,NA,NA,2007fiddlve80,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450000,Vernon Fiddler,26,NA
4636,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,850000,xfiddlve80-1,NULL,2008,2,2008,NA,fiddlve80-1-1,8E+05,0,,,,,,FALSE,0,0,800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,8E+05,Vernon Fiddler,27,850000
4637,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,850000,xfiddlve80-1,NULL,2008,2,2009,NA,fiddlve80-1-2,9E+05,0,,,,,,FALSE,0,0,900000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,9E+05,Vernon Fiddler,28,850000
4638,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1100000,xfiddlve80-2,NULL,2010,2,2010,NA,fiddlve80-2-1,1100000,0,,,,,,FALSE,0,0,1100000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,1100000,Vernon Fiddler,29,1100000
4639,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1100000,xfiddlve80-2,NULL,2010,2,2011,NA,fiddlve80-2-2,1100000,0,,,,,,FALSE,0,0,1100000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,1100000,Vernon Fiddler,30,1100000
4640,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1250000,xfiddlve80-2015,NULL,2015,2,2015,NA,1931,1E+06,0,,,,,,FALSE,0,0,1000000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,1E+06,Vernon Fiddler,34,1250000
4641,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1250000,xfiddlve80-2015,NULL,2015,2,2016,NA,1932,1500000,0,,,,,,FALSE,0,0,1500000,war-on-ice.com,UFA,,,,,,,C,NA,0,0,NA,1500000,Vernon Fiddler,35,1250000
4642,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1800000,xfiddlve80-3,NULL,2012,3,2012,NA,fiddlve80-3-1,1800000,0,,,,,,FALSE,0,0,1800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,1800000,Vernon Fiddler,31,1800000
4643,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1800000,xfiddlve80-3,NULL,2012,3,2013,NA,fiddlve80-3-2,1800000,0,,,,,,FALSE,0,0,1800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,1800000,Vernon Fiddler,32,1800000
4644,fiddlve80,Vernon Fiddler &fiddlve80,NA,NA,ONE,0,1800000,xfiddlve80-3,NULL,2012,3,2014,NA,fiddlve80-3-3,1800000,0,,,,,,FALSE,0,0,1800000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,1800000,Vernon Fiddler,33,1800000
4645,figrero88,Robin Figren &figrero88,NA,NA,TWO,187500,618333,xfigrero88-1,NULL,2009,3,2009,NA,figrero88-1-1,5E+05,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,L,NA,265000,0,NA,585000,Robin Figren,20,"618,333.333333333"
4646,figrero88,Robin Figren &figrero88,NA,NA,TWO,187500,618333,xfigrero88-1,NULL,2009,3,2010,NA,figrero88-1-2,550000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,L,NA,215000,0,NA,635000,Robin Figren,21,"618,333.333333333"
4647,figrero88,Robin Figren &figrero88,NA,NA,TWO,187500,618333,xfigrero88-1,NULL,2009,3,2011,NA,figrero88-1-3,550000,85000,,,,,,TRUE,62500,0,62500,war-on-ice.com,NULL,,,,,,,L,NA,215000,0,NA,635000,Robin Figren,22,"618,333.333333333"
4648,filatni90,Nikita Filatov &filatni90,NA,NA,TWO,260000,853125,xfilatni90-1,NULL,2009,4,2009,NA,filatni90-1-1,787500,87500,,,,,1,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,LR,NA,1350000,0,NA,875000,Nikita Filatov,18,875000
4649,filatni90,Nikita Filatov &filatni90,NA,NA,TWO,260000,853125,xfilatni90-1,NULL,2009,4,2010,NA,filatni90-1-2,787500,87500,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,LR,NA,1350000,0,NA,875000,Nikita Filatov,19,"845,833.333333333"
4650,filatni90,Nikita Filatov &filatni90,NA,NA,TWO,260000,853125,xfilatni90-1,NULL,2009,4,2011,NA,filatni90-1-3,787500,87500,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,LR,NA,1350000,0,NA,875000,Nikita Filatov,20,"845,833.333333333"
4651,filatni90,Nikita Filatov &filatni90,NA,NA,TWO,260000,853125,xfilatni90-1,NULL,2009,4,2012,NA,filatni90-1-4,787500,0,,,,,,TRUE,65000,0,65000,war-on-ice.com,NULL,,,,,,,LR,NA,1350000,0,NA,787500,Nikita Filatov,21,"845,833.333333333"
4652,filppil81,Ilari Filppula &filppil81,NA,NA,TWO,105000,500000,xfilppil81-1,NULL,2011,1,2011,NA,filppil81-1-1,5E+05,0,,,,,,FALSE,105000,0,105000,war-on-ice.com,NULL,,,,,,,C,NA,0,0,NA,5E+05,Ilari Filppula,28,5E+05
4653,filppva84,Valtteri Filppula &filppva84,NA,NA,TWO,210900,733333,xfilppva84-1,NULL,2006,3,2006,NA,filppva84-1-1,450000,190000,,,,,,FALSE,70300,0,70300,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,640000,Valtteri Filppula,21,"733,333.333333333"
4654,filppva84,Valtteri Filppula &filppva84,NA,NA,TWO,210900,733333,xfilppva84-1,NULL,2006,3,2007,NA,filppva84-1-2,5E+05,210000,,,,,,FALSE,70300,0,70300,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,710000,Valtteri Filppula,22,"733,333.333333333"
4655,filppva84,Valtteri Filppula &filppva84,NA,NA,TWO,210900,733333,xfilppva84-1,NULL,2006,3,2008,NA,filppva84-1-3,6E+05,250000,,,,,,FALSE,70300,0,70300,war-on-ice.com,NULL,,,,,,,CL,NA,0,0,NA,850000,Valtteri Filppula,23,"733,333.333333333"
